hour,baseline_MW,ev_MW,hvac_MW,total_MW
2050-09-15 17:00:00,2607.94,1462.55,1374.63,5445.121
2050-09-15 18:00:00,2687.497,1741.575,1308.59,5737.662
2050-09-15 19:00:00,2853.779,1836.626,957.44,5647.845
2050-09-15 20:00:00,2829.567,1889.437,679.64,5398.644
2050-09-15 21:00:00,2625.419,1974.172,469.83,5069.421
2050-09-15 22:00:00,2430.564,1880.273,279.12,4589.957
2050-09-15 23:00:00,2213.944,1750.731,124.95,4089.625
2050-09-16 00:00:00,2028.918,1542.154,44.74,3615.812
2050-09-16 01:00:00,1927.625,1451.943,17.72,3397.288
2050-09-16 02:00:00,1868.784,1225.501,8.51,3102.795
2050-09-16 03:00:00,1843.281,1090.53,6.09,2939.901
2050-09-16 04:00:00,1865.26,957.539,6.86,2829.659
2050-09-16 05:00:00,1949.351,833.824,29.12,2812.295
2050-09-16 06:00:00,2103.8,756.626,85.66,2946.086
2050-09-16 07:00:00,2179.471,785.447,149.88,3114.799
2050-09-16 08:00:00,2241.921,892.868,63.08,3197.868
2050-09-16 09:00:00,2287.547,1079.673,21.3,3388.519
2050-09-16 10:00:00,2300.817,1130.11,73.94,3504.867
2050-09-16 11:00:00,2301.654,1177.143,197.44,3676.237
2050-09-16 12:00:00,2305.033,1221.489,453.59,3980.112
2050-09-16 13:00:00,2305.305,1238.688,665.36,4209.354
2050-09-16 14:00:00,2333.61,1235.059,855.44,4424.108
2050-09-16 15:00:00,2380.749,1244.56,962.69,4587.999
2050-09-16 16:00:00,2485.328,1331.724,1068.04,4885.092
2050-09-16 17:00:00,2607.94,1462.55,1046.62,5117.111
2050-09-16 18:00:00,2687.497,1741.575,944.89,5373.962
2050-09-16 19:00:00,2857.687,1836.626,755.25,5449.563
2050-09-16 20:00:00,2829.567,1889.437,625.93,5344.934
2050-09-16 21:00:00,2625.419,1974.172,555.47,5155.061
2050-09-16 22:00:00,2430.564,1880.273,500.36,4811.197
2050-09-16 23:00:00,2213.944,1750.731,458.76,4423.435
2050-09-17 00:00:00,2028.918,1542.154,425.39,3996.462
2050-09-17 01:00:00,1927.625,1451.943,398.79,3778.358
2050-09-17 02:00:00,1868.784,1225.501,363.93,3458.215
2050-09-17 03:00:00,1843.281,1090.53,327.42,3261.231
2050-09-17 04:00:00,1865.26,957.539,303.28,3126.079
2050-09-17 05:00:00,1949.351,833.824,252.26,3035.435
2050-09-17 06:00:00,2104.493,756.626,195.92,3057.038
2050-09-17 07:00:00,2179.471,785.447,146.68,3111.599
2050-09-17 08:00:00,2241.921,892.868,289.35,3424.138
2050-09-17 09:00:00,2287.547,1079.673,530.94,3898.159
2050-09-17 10:00:00,2300.817,1130.11,656.14,4087.067
2050-09-17 11:00:00,2301.654,1177.143,829.38,4308.177
2050-09-17 12:00:00,2305.033,1221.489,953.69,4480.212
2050-09-17 13:00:00,2305.305,1238.688,978.95,4522.944
2050-09-17 14:00:00,2333.61,1235.059,1082.19,4650.858
2050-09-17 15:00:00,2380.749,1244.56,1199.07,4824.379
2050-09-17 16:00:00,2485.328,1331.724,1285.94,5102.992
2050-09-17 17:00:00,2607.94,1462.55,1310.36,5380.851
2050-09-17 18:00:00,2687.497,1741.575,1216.98,5646.052
2050-09-17 19:00:00,2861.565,1836.626,896.65,5594.842
2050-09-17 20:00:00,2829.567,1889.437,648.92,5367.924
2050-09-17 21:00:00,2625.419,1974.172,481.65,5081.241
2050-09-17 22:00:00,2430.564,1880.273,329.13,4639.967
2050-09-17 23:00:00,2213.944,1750.731,216.13,4180.805
2050-09-18 00:00:00,2028.918,1542.154,120.0,3691.072
2050-09-18 01:00:00,1927.625,1451.943,63.23,3442.798
2050-09-18 02:00:00,1868.784,1225.501,33.13,3127.415
2050-09-18 03:00:00,1843.281,1090.53,15.27,2949.081
2050-09-18 04:00:00,1865.26,957.539,8.84,2831.639
2050-09-18 05:00:00,1949.351,833.824,6.63,2789.805
2050-09-18 06:00:00,2105.211,756.626,6.36,2868.197
2050-09-18 07:00:00,2179.471,785.447,8.32,2973.239
2050-09-18 08:00:00,2241.921,892.868,9.9,3144.688
2050-09-18 09:00:00,2287.547,1079.673,44.37,3411.589
2050-09-18 10:00:00,2300.817,1130.11,79.39,3510.317
2050-09-18 11:00:00,2301.654,1177.143,124.65,3603.447
2050-09-18 12:00:00,2305.033,1221.489,220.94,3747.462
2050-09-18 13:00:00,2305.305,1238.688,365.22,3909.214
2050-09-18 14:00:00,2333.61,1235.059,529.31,4097.978
2050-09-18 15:00:00,2380.749,1244.56,693.7,4319.009
2050-09-18 16:00:00,2485.328,1331.724,836.96,4654.012
2050-09-18 17:00:00,2607.94,1462.55,917.94,4988.431
2050-09-18 18:00:00,2688.251,1741.575,864.13,5293.955
2050-09-18 19:00:00,2864.608,1836.626,546.37,5247.604
2050-09-18 20:00:00,2829.567,1889.437,311.5,5030.504
2050-09-18 21:00:00,2625.419,1974.172,154.02,4753.611
2050-09-18 22:00:00,2430.564,1880.273,61.21,4372.047
2050-09-18 23:00:00,2213.944,1750.731,30.72,3995.395
2050-09-19 00:00:00,2028.918,1542.154,18.22,3589.292
2050-09-19 01:00:00,1927.625,1451.943,11.84,3391.408
2050-09-19 02:00:00,1868.784,1225.501,9.07,3103.355
2050-09-19 03:00:00,1843.281,1090.53,7.83,2941.641
2050-09-19 04:00:00,1865.26,957.539,7.26,2830.059
2050-09-19 05:00:00,1949.351,833.824,8.46,2791.635
2050-09-19 06:00:00,2105.955,756.626,13.29,2875.871
2050-09-19 07:00:00,2179.471,785.447,20.85,2985.769
2050-09-19 08:00:00,2241.921,892.868,10.74,3145.528
2050-09-19 09:00:00,2287.547,1079.673,62.35,3429.569
2050-09-19 10:00:00,2300.817,1130.11,153.45,3584.377
2050-09-19 11:00:00,2301.654,1177.143,418.91,3897.707
2050-09-19 12:00:00,2305.033,1221.489,721.45,4247.972
2050-09-19 13:00:00,2305.305,1238.688,957.14,4501.134
2050-09-19 14:00:00,2333.61,1235.059,1197.62,4766.288
2050-09-19 15:00:00,2380.749,1244.56,1393.84,5019.149
2050-09-19 16:00:00,2485.328,1331.724,1511.81,5328.862
2050-09-19 17:00:00,2607.94,1462.55,1536.4,5606.891
2050-09-19 18:00:00,2690.689,1741.575,1423.66,5855.923
2050-09-19 19:00:00,2866.304,1836.626,1056.68,5759.611
2050-09-19 20:00:00,2829.567,1889.437,787.01,5506.014
2050-09-19 21:00:00,2625.419,1974.172,608.51,5208.101
2050-09-19 22:00:00,2430.564,1880.273,471.07,4781.907
2050-09-19 23:00:00,2213.944,1750.731,361.86,4326.535
2050-09-20 00:00:00,2028.918,1542.154,262.88,3833.952
2050-09-20 01:00:00,1927.625,1451.943,163.27,3542.838
2050-09-20 02:00:00,1868.784,1225.501,79.22,3173.505
2050-09-20 03:00:00,1843.281,1090.53,38.53,2972.341
2050-09-20 04:00:00,1865.26,957.539,20.1,2842.899
2050-09-20 05:00:00,1949.351,833.824,10.84,2794.015
2050-09-20 06:00:00,2106.675,756.626,6.56,2869.861
2050-09-20 07:00:00,2179.471,785.447,4.93,2969.849
2050-09-20 08:00:00,2241.921,892.868,10.63,3145.418
2050-09-20 09:00:00,2287.547,1079.673,75.4,3442.619
2050-09-20 10:00:00,2300.817,1130.11,183.49,3614.417
2050-09-20 11:00:00,2301.654,1177.143,410.65,3889.447
2050-09-20 12:00:00,2305.033,1221.489,637.01,4163.532
2050-09-20 13:00:00,2305.305,1238.688,823.37,4367.364
2050-09-20 14:00:00,2333.61,1235.059,1037.74,4606.408
2050-09-20 15:00:00,2380.749,1244.56,1244.73,4870.039
2050-09-20 16:00:00,2485.328,1331.724,1401.7,5218.752
2050-09-20 17:00:00,2607.94,1462.55,1463.85,5534.341
2050-09-20 18:00:00,2693.548,1741.575,1348.79,5783.912
2050-09-20 19:00:00,2867.321,1836.626,966.42,5670.367
2050-09-20 20:00:00,2829.567,1889.437,680.22,5399.224
2050-09-20 21:00:00,2625.419,1974.172,463.91,5063.501
2050-09-20 22:00:00,2430.564,1880.273,266.4,4577.237
2050-09-20 23:00:00,2213.944,1750.731,106.62,4071.295
2050-09-21 00:00:00,2028.918,1542.154,38.79,3609.862
2050-09-21 01:00:00,1927.625,1451.943,15.44,3395.008
2050-09-21 02:00:00,1868.784,1225.501,7.97,3102.255
2050-09-21 03:00:00,1843.281,1090.53,5.69,2939.501
2050-09-21 04:00:00,1865.26,957.539,8.64,2831.439
2050-09-21 05:00:00,1949.351,833.824,43.87,2827.045
2050-09-21 06:00:00,2107.368,756.626,112.55,2976.543
2050-09-21 07:00:00,2179.471,785.447,181.92,3146.839
2050-09-21 08:00:00,2241.921,892.868,102.35,3237.138
2050-09-21 09:00:00,2287.547,1079.673,19.77,3386.989
2050-09-21 10:00:00,2300.817,1130.11,64.75,3495.677
2050-09-21 11:00:00,2301.654,1177.143,151.17,3629.967
2050-09-21 12:00:00,2305.033,1221.489,467.39,3993.912
2050-09-21 13:00:00,2305.305,1238.688,626.3,4170.294
2050-09-21 14:00:00,2333.61,1235.059,848.06,4416.728
2050-09-21 15:00:00,2380.749,1244.56,1001.21,4626.519
2050-09-21 16:00:00,2485.328,1331.724,1088.72,4905.772
2050-09-21 17:00:00,2607.94,1462.55,1099.11,5169.601
2050-09-21 18:00:00,2696.326,1741.575,979.51,5417.411
2050-09-21 19:00:00,2868.339,1836.626,620.98,5325.946
2050-09-21 20:00:00,2829.567,1889.437,380.89,5099.894
2050-09-21 21:00:00,2625.419,1974.172,231.96,4831.551
2050-09-21 22:00:00,2430.564,1880.273,130.52,4441.357
2050-09-21 23:00:00,2213.944,1750.731,71.2,4035.875
2050-09-22 00:00:00,2028.918,1542.154,43.02,3614.092
2050-09-22 01:00:00,1927.625,1451.943,29.03,3408.598
2050-09-22 02:00:00,1868.784,1225.501,20.28,3114.565
2050-09-22 03:00:00,1843.281,1090.53,15.09,2948.901
2050-09-22 04:00:00,1865.26,957.539,11.92,2834.719
2050-09-22 05:00:00,1949.351,833.824,10.0,2793.175
2050-09-22 06:00:00,2108.03,756.626,8.42,2873.075
2050-09-22 07:00:00,2179.499,785.447,7.49,2972.436
2050-09-22 08:00:00,2241.921,892.868,29.05,3163.838
2050-09-22 09:00:00,2287.547,1079.673,160.22,3527.439
2050-09-22 10:00:00,2300.817,1130.11,394.51,3825.437
2050-09-22 11:00:00,2301.654,1177.143,681.99,4160.787
2050-09-22 12:00:00,2305.033,1221.489,940.81,4467.332
2050-09-22 13:00:00,2305.305,1238.688,1145.61,4689.604
2050-09-22 14:00:00,2333.61,1235.059,1342.16,4910.828
2050-09-22 15:00:00,2380.749,1244.56,1526.49,5151.799
2050-09-22 16:00:00,2485.328,1331.724,1641.0,5458.052
2050-09-22 17:00:00,2607.94,1462.55,1649.87,5720.361
2050-09-22 18:00:00,2699.703,1741.575,1532.47,5973.748
2050-09-22 19:00:00,2869.188,1836.626,1213.42,5919.234
2050-09-22 20:00:00,2829.567,1889.437,999.31,5718.314
2050-09-22 21:00:00,2625.419,1974.172,865.74,5465.331
2050-09-22 22:00:00,2430.564,1880.273,745.03,5055.867
2050-09-22 23:00:00,2213.944,1750.731,646.95,4611.625
2050-09-23 00:00:00,2028.918,1542.154,561.14,4132.212
2050-09-23 01:00:00,1927.625,1451.943,485.51,3865.078
2050-09-23 02:00:00,1868.784,1225.501,411.32,3505.605
2050-09-23 03:00:00,1843.281,1090.53,338.81,3272.621
2050-09-23 04:00:00,1865.26,957.539,261.07,3083.869
2050-09-23 05:00:00,1949.351,833.824,187.76,2970.935
2050-09-23 06:00:00,2108.696,756.626,124.33,2989.652
2050-09-23 07:00:00,2179.526,785.447,77.41,3042.383
2050-09-23 08:00:00,2241.921,892.868,234.34,3369.128
2050-09-23 09:00:00,2287.547,1079.673,501.89,3869.109
2050-09-23 10:00:00,2300.817,1130.11,733.49,4164.417
2050-09-23 11:00:00,2301.654,1177.143,959.52,4438.317
2050-09-23 12:00:00,2305.033,1221.489,1149.92,4676.442
2050-09-23 13:00:00,2305.305,1238.688,1296.32,4840.314
2050-09-23 14:00:00,2333.61,1235.059,1462.36,5031.028
2050-09-23 15:00:00,2380.749,1244.56,1589.03,5214.339
2050-09-23 16:00:00,2485.328,1331.724,1631.46,5448.512
2050-09-23 17:00:00,2607.94,1462.55,1581.38,5651.871
2050-09-23 18:00:00,2702.451,1741.575,1405.58,5849.606
2050-09-23 19:00:00,2871.278,1836.626,1013.54,5721.445
2050-09-23 20:00:00,2829.567,1889.437,736.45,5455.454
2050-09-23 21:00:00,2625.419,1974.172,547.02,5146.611
2050-09-23 22:00:00,2430.564,1880.273,391.45,4702.287
2050-09-23 23:00:00,2213.944,1750.731,274.68,4239.355
2050-09-24 00:00:00,2028.918,1542.154,193.35,3764.422
2050-09-24 01:00:00,1927.625,1451.943,133.99,3513.558
2050-09-24 02:00:00,1868.784,1225.501,93.66,3187.945
2050-09-24 03:00:00,1843.281,1090.53,77.12,3010.931
2050-09-24 04:00:00,1865.26,957.539,69.16,2891.959
2050-09-24 05:00:00,1949.351,833.824,66.05,2849.225
2050-09-24 06:00:00,2109.362,756.626,65.58,2931.568
2050-09-24 07:00:00,2179.553,785.447,68.42,3033.421
2050-09-24 08:00:00,2241.921,892.868,179.01,3313.798
2050-09-24 09:00:00,2287.547,1079.673,449.5,3816.719
2050-09-24 10:00:00,2300.817,1130.11,687.1,4118.027
2050-09-24 11:00:00,2301.654,1177.143,959.08,4437.877
2050-09-24 12:00:00,2305.033,1221.489,1200.38,4726.902
2050-09-24 13:00:00,2305.305,1238.688,1384.6,4928.594
2050-09-24 14:00:00,2333.61,1235.059,1588.42,5157.088
2050-09-24 15:00:00,2380.749,1244.56,1756.57,5381.879
2050-09-24 16:00:00,2485.328,1331.724,1805.57,5622.622
2050-09-24 17:00:00,2607.94,1462.55,1767.95,5838.441
2050-09-24 18:00:00,2705.737,1741.575,1630.82,6078.132
2050-09-24 19:00:00,2871.278,1836.626,1310.19,6018.095
2050-09-24 20:00:00,2829.567,1889.437,1093.84,5812.844
2050-09-24 21:00:00,2625.419,1974.172,958.07,5557.661
2050-09-24 22:00:00,2430.564,1880.273,846.46,5157.297
2050-09-24 23:00:00,2213.944,1750.731,758.7,4723.375
2050-09-25 00:00:00,2028.918,1542.154,691.06,4262.132
2050-09-25 01:00:00,1927.625,1451.943,633.81,4013.378
2050-09-25 02:00:00,1868.784,1225.501,585.33,3679.615
2050-09-25 03:00:00,1843.281,1090.53,539.44,3473.251
2050-09-25 04:00:00,1865.26,957.539,495.1,3317.899
2050-09-25 05:00:00,1949.351,833.824,449.28,3232.455
2050-09-25 06:00:00,2110.028,756.626,402.13,3268.784
2050-09-25 07:00:00,2179.581,785.447,358.39,3323.418
2050-09-25 08:00:00,2241.921,892.868,531.27,3666.058
2050-09-25 09:00:00,2287.547,1079.673,859.71,4226.929
2050-09-25 10:00:00,2300.817,1130.11,1106.98,4537.907
2050-09-25 11:00:00,2301.654,1177.143,1349.7,4828.497
2050-09-25 12:00:00,2305.033,1221.489,1559.09,5085.612
2050-09-25 13:00:00,2305.305,1238.688,1733.74,5277.734
2050-09-25 14:00:00,2333.61,1235.059,1923.17,5491.838
2050-09-25 15:00:00,2380.749,1244.56,2072.23,5697.539
2050-09-25 16:00:00,2485.328,1331.724,2166.15,5983.202
2050-09-25 17:00:00,2607.94,1462.55,2175.66,6246.151
2050-09-25 18:00:00,2709.445,1741.575,2027.5,6478.52
2050-09-25 19:00:00,2871.278,1836.626,1629.8,6337.705
2050-09-25 20:00:00,2829.567,1889.437,1331.58,6050.584
2050-09-25 21:00:00,2625.419,1974.172,1098.1,5697.691
2050-09-25 22:00:00,2430.564,1880.273,883.81,5194.647
2050-09-25 23:00:00,2213.944,1750.731,677.31,4641.985
2050-09-26 00:00:00,2028.918,1542.154,469.02,4040.092
2050-09-26 01:00:00,1927.625,1451.943,294.59,3674.158
2050-09-26 02:00:00,1868.784,1225.501,154.6,3248.885
2050-09-26 03:00:00,1843.281,1090.53,69.01,3002.821
2050-09-26 04:00:00,1865.26,957.539,34.37,2857.169
2050-09-26 05:00:00,1949.351,833.824,17.67,2800.845
2050-09-26 06:00:00,2110.694,756.626,11.39,2878.71
2050-09-26 07:00:00,2179.608,785.447,8.91,2973.965
2050-09-26 08:00:00,2241.921,892.868,18.56,3153.348
2050-09-26 09:00:00,2287.547,1079.673,70.19,3437.409
2050-09-26 10:00:00,2300.817,1130.11,99.18,3530.107
2050-09-26 11:00:00,2301.654,1177.143,156.19,3634.987
2050-09-26 12:00:00,2305.033,1221.489,333.48,3860.002
2050-09-26 13:00:00,2305.305,1238.688,508.7,4052.694
2050-09-26 14:00:00,2333.61,1235.059,602.12,4170.788
2050-09-26 15:00:00,2380.749,1244.56,632.78,4258.089
2050-09-26 16:00:00,2485.328,1331.724,593.18,4410.232
2050-09-26 17:00:00,2607.94,1462.55,489.96,4560.451
2050-09-26 18:00:00,2713.281,1741.575,364.59,4819.446
2050-09-26 19:00:00,2871.278,1836.626,146.14,4854.045
2050-09-26 20:00:00,2829.567,1889.437,48.81,4767.814
2050-09-26 21:00:00,2625.419,1974.172,29.69,4629.281
2050-09-26 22:00:00,2430.564,1880.273,21.47,4332.307
2050-09-26 23:00:00,2213.944,1750.731,15.29,3979.965
2050-09-27 00:00:00,2028.918,1542.154,11.67,3582.742
2050-09-27 01:00:00,1927.625,1451.943,8.8,3388.368
2050-09-27 02:00:00,1868.784,1225.501,6.92,3101.205
2050-09-27 03:00:00,1843.281,1090.53,6.23,2940.041
2050-09-27 04:00:00,1865.26,957.539,6.2,2828.999
2050-09-27 05:00:00,1949.351,833.824,6.19,2789.365
2050-09-27 06:00:00,2111.412,756.626,5.86,2873.898
2050-09-27 07:00:00,2179.635,785.447,5.31,2970.393
2050-09-27 08:00:00,2241.921,892.868,11.12,3145.908
2050-09-27 09:00:00,2287.547,1079.673,35.12,3402.339
2050-09-27 10:00:00,2300.817,1130.11,33.73,3464.657
2050-09-27 11:00:00,2301.654,1177.143,41.93,3520.727
2050-09-27 12:00:00,2305.033,1221.489,63.01,3589.532
2050-09-27 13:00:00,2305.305,1238.688,109.29,3653.284
2050-09-27 14:00:00,2333.61,1235.059,277.19,3845.858
2050-09-27 15:00:00,2380.749,1244.56,369.23,3994.539
2050-09-27 16:00:00,2485.328,1331.724,500.41,4317.462
2050-09-27 17:00:00,2607.94,1462.55,502.4,4572.891
2050-09-27 18:00:00,2716.881,1741.575,478.82,4937.276
2050-09-27 19:00:00,2871.278,1836.626,332.61,5040.515
2050-09-27 20:00:00,2829.567,1889.437,240.08,4959.084
2050-09-27 21:00:00,2625.419,1974.172,196.19,4795.781
2050-09-27 22:00:00,2430.564,1880.273,169.8,4480.637
2050-09-27 23:00:00,2213.944,1750.731,150.79,4115.465
2050-09-28 00:00:00,2028.918,1542.154,142.6,3713.672
2050-09-28 01:00:00,1927.625,1451.943,136.51,3516.078
2050-09-28 02:00:00,1868.784,1225.501,130.78,3225.065
2050-09-28 03:00:00,1843.281,1090.53,120.74,3054.551
2050-09-28 04:00:00,1865.26,957.539,116.02,2938.819
2050-09-28 05:00:00,1949.351,833.824,102.37,2885.545
2050-09-28 06:00:00,2112.113,756.626,88.19,2956.929
2050-09-28 07:00:00,2179.692,785.447,77.13,3042.269
2050-09-28 08:00:00,2241.921,892.868,301.47,3436.258
2050-09-28 09:00:00,2287.547,1079.673,625.79,3993.009
2050-09-28 10:00:00,2300.817,1130.11,708.3,4139.227
2050-09-28 11:00:00,2301.654,1177.143,786.23,4265.027
2050-09-28 12:00:00,2305.033,1221.489,884.88,4411.402
2050-09-28 13:00:00,2305.305,1238.688,895.13,4439.124
2050-09-28 14:00:00,2333.61,1235.059,996.35,4565.018
2050-09-28 15:00:00,2380.749,1244.56,974.59,4599.899
2050-09-28 16:00:00,2485.328,1331.724,946.86,4763.912
2050-09-28 17:00:00,2607.94,1462.55,835.21,4905.701
2050-09-28 18:00:00,2720.393,1741.575,738.97,5200.938
2050-09-28 19:00:00,2871.278,1836.626,496.82,5204.725
2050-09-28 20:00:00,2829.567,1889.437,345.18,5064.184
2050-09-28 21:00:00,2625.419,1974.172,309.0,4908.591
2050-09-28 22:00:00,2430.564,1880.273,261.2,4572.037
2050-09-28 23:00:00,2213.944,1750.731,234.32,4198.995
2050-09-29 00:00:00,2028.918,1542.154,223.82,3794.892
2050-09-29 01:00:00,1927.625,1451.943,199.24,3578.808
2050-09-29 02:00:00,1868.784,1225.501,174.96,3269.245
2050-09-29 03:00:00,1843.281,1090.53,131.53,3065.341
2050-09-29 04:00:00,1865.26,957.539,86.46,2909.259
2050-09-29 05:00:00,1949.351,833.824,48.6,2831.775
2050-09-29 06:00:00,2112.774,756.626,25.84,2895.24
2050-09-29 07:00:00,2179.785,785.447,14.53,2979.762
2050-09-29 08:00:00,2241.921,892.868,42.94,3177.728
2050-09-29 09:00:00,2287.547,1079.673,252.45,3619.669
2050-09-29 10:00:00,2300.817,1130.11,482.74,3913.667
2050-09-29 11:00:00,2301.654,1177.143,709.65,4188.447
2050-09-29 12:00:00,2305.033,1221.489,944.71,4471.232
2050-09-29 13:00:00,2305.305,1238.688,1146.99,4690.984
2050-09-29 14:00:00,2333.61,1235.059,1375.1,4943.768
2050-09-29 15:00:00,2380.749,1244.56,1548.48,5173.789
2050-09-29 16:00:00,2485.328,1331.724,1618.42,5435.472
2050-09-29 17:00:00,2607.94,1462.55,1586.26,5656.751
2050-09-29 18:00:00,2724.422,1741.575,1411.51,5877.507
2050-09-29 19:00:00,2871.278,1836.626,1037.88,5745.785
2050-09-29 20:00:00,2829.567,1889.437,790.87,5509.874
2050-09-29 21:00:00,2625.419,1974.172,645.2,5244.791
2050-09-29 22:00:00,2430.564,1880.273,521.08,4831.917
2050-09-29 23:00:00,2213.944,1750.731,428.38,4393.055
2050-09-30 00:00:00,2028.918,1542.154,365.77,3936.842
2050-09-30 01:00:00,1927.625,1451.943,335.48,3715.048
2050-09-30 02:00:00,1868.784,1225.501,312.4,3406.685
2050-09-30 03:00:00,1843.281,1090.53,299.39,3233.201
2050-09-30 04:00:00,1865.26,957.539,276.92,3099.719
2050-09-30 05:00:00,1949.351,833.824,246.26,3029.435
2050-09-30 06:00:00,2113.378,756.626,215.04,3085.044
2050-09-30 07:00:00,2179.878,785.447,191.81,3157.135
2050-09-30 08:00:00,2241.921,892.868,294.28,3429.068
2050-09-30 09:00:00,2287.547,1079.673,423.24,3790.459
2050-09-30 10:00:00,2300.817,1130.11,490.82,3921.747
2050-09-30 11:00:00,2301.654,1177.143,600.02,4078.817
2050-09-30 12:00:00,2305.033,1221.489,721.37,4247.892
2050-09-30 13:00:00,2305.305,1238.688,776.59,4320.584
2050-09-30 14:00:00,2333.61,1235.059,830.88,4399.548
2050-09-30 15:00:00,2380.749,1244.56,883.01,4508.319
2050-09-30 16:00:00,2485.328,1331.724,934.37,4751.422
2050-09-30 17:00:00,2607.94,1462.55,949.55,5020.041
2050-09-30 18:00:00,2728.2,1741.575,898.93,5368.705
2050-09-30 19:00:00,2871.278,1836.626,688.18,5396.085
2050-09-30 20:00:00,2829.567,1889.437,584.88,5303.884
2050-09-30 21:00:00,2625.419,1974.172,525.65,5125.241
2050-09-30 22:00:00,2430.564,1880.273,480.66,4791.497
2050-09-30 23:00:00,2213.944,1750.731,445.71,4410.385
2050-10-01 00:00:00,2028.918,1444.265,416.12,3889.303
2050-10-01 01:00:00,1927.625,1359.78,390.36,3677.765
2050-10-01 02:00:00,1868.784,1147.712,365.62,3382.116
2050-10-01 03:00:00,1843.281,1021.308,356.34,3220.929
2050-10-01 04:00:00,1865.26,896.758,346.42,3108.439
2050-10-01 05:00:00,1949.351,780.897,341.39,3071.637
2050-10-01 06:00:00,2113.933,708.599,335.56,3158.091
2050-10-01 07:00:00,2180.055,735.591,329.2,3244.846
2050-10-01 08:00:00,2241.921,836.192,439.98,3518.093
2050-10-01 09:00:00,2287.547,1011.14,507.57,3806.257
2050-10-01 10:00:00,2300.817,1058.376,429.98,3789.173
2050-10-01 11:00:00,2301.654,1102.423,409.63,3813.707
2050-10-01 12:00:00,2305.033,1143.954,361.08,3810.067
2050-10-01 13:00:00,2305.305,1160.062,302.09,3767.457
2050-10-01 14:00:00,2333.61,1156.663,271.89,3762.162
2050-10-01 15:00:00,2380.749,1165.561,189.47,3735.78
2050-10-01 16:00:00,2485.328,1247.192,127.65,3860.17
2050-10-01 17:00:00,2607.94,1369.714,90.7,4068.354
2050-10-01 18:00:00,2732.09,1631.027,64.36,4427.477
2050-10-01 19:00:00,2871.278,1720.045,19.23,4610.554
2050-10-01 20:00:00,2829.567,1769.504,7.96,4607.031
2050-10-01 21:00:00,2625.419,1848.86,5.7,4479.979
2050-10-01 22:00:00,2430.564,1760.922,3.71,4195.195
2050-10-01 23:00:00,2213.944,1639.603,2.77,3856.317
2050-10-02 00:00:00,2028.918,1444.265,6.42,3479.603
2050-10-02 01:00:00,1927.625,1359.78,35.21,3322.615
2050-10-02 02:00:00,1868.784,1147.712,93.18,3109.676
2050-10-02 03:00:00,1843.281,1021.308,158.49,3023.079
2050-10-02 04:00:00,1865.26,896.758,232.5,2994.519
2050-10-02 05:00:00,1949.351,780.897,314.47,3044.717
2050-10-02 06:00:00,2114.536,708.599,395.54,3218.674
2050-10-02 07:00:00,2180.231,735.591,474.12,3389.942
2050-10-02 08:00:00,2241.921,836.192,359.0,3437.113
2050-10-02 09:00:00,2287.547,1011.14,151.16,3449.847
2050-10-02 10:00:00,2300.817,1058.376,32.83,3392.023
2050-10-02 11:00:00,2301.654,1102.423,14.18,3418.257
2050-10-02 12:00:00,2305.033,1143.954,26.3,3475.287
2050-10-02 13:00:00,2305.305,1160.062,60.71,3526.077
2050-10-02 14:00:00,2333.61,1156.663,213.8,3704.072
2050-10-02 15:00:00,2380.749,1165.561,417.91,3964.22
2050-10-02 16:00:00,2485.328,1247.192,595.55,4328.07
2050-10-02 17:00:00,2607.94,1369.714,699.43,4677.084
2050-10-02 18:00:00,2735.7,1631.027,623.88,4990.607
2050-10-02 19:00:00,2871.278,1720.045,317.73,4909.054
2050-10-02 20:00:00,2829.567,1769.504,95.84,4694.911
2050-10-02 21:00:00,2625.419,1848.86,26.4,4500.679
2050-10-02 22:00:00,2430.564,1760.922,10.65,4202.135
2050-10-02 23:00:00,2213.944,1639.603,5.81,3859.357
2050-10-03 00:00:00,2028.918,1444.265,4.29,3477.473
2050-10-03 01:00:00,1927.625,1359.78,26.5,3313.905
2050-10-03 02:00:00,1868.784,1147.712,101.56,3118.056
2050-10-03 03:00:00,1843.281,1021.308,187.91,3052.499
2050-10-03 04:00:00,1865.26,896.758,262.56,3024.579
2050-10-03 05:00:00,1949.351,780.897,333.99,3064.237
2050-10-03 06:00:00,2115.116,708.599,390.11,3213.824
2050-10-03 07:00:00,2180.379,735.591,424.66,3340.63
2050-10-03 08:00:00,2241.921,836.192,329.2,3407.313
2050-10-03 09:00:00,2287.547,1011.14,157.71,3456.397
2050-10-03 10:00:00,2300.817,1058.376,79.29,3438.483
2050-10-03 11:00:00,2301.654,1102.423,18.53,3422.607
2050-10-03 12:00:00,2305.033,1143.954,14.09,3463.077
2050-10-03 13:00:00,2305.305,1160.062,22.37,3487.737
2050-10-03 14:00:00,2333.61,1156.663,32.66,3522.932
2050-10-03 15:00:00,2380.749,1165.561,37.61,3583.92
2050-10-03 16:00:00,2485.328,1247.192,57.57,3790.09
2050-10-03 17:00:00,2607.94,1369.714,86.77,4064.424
2050-10-03 18:00:00,2739.478,1631.027,63.25,4433.755
2050-10-03 19:00:00,2871.278,1720.045,14.57,4605.894
2050-10-03 20:00:00,2829.567,1769.504,7.25,4606.321
2050-10-03 21:00:00,2625.419,1848.86,19.24,4493.519
